,name,year,month,"ifelse(storms$name == 'Barry',  1, 0)",hour,lat,long,status,category,wind,pressure,ts_diameter,hu_diameter,Gender
4898,Floyd,1999,9,8,0,15,-46.9,tropical depression,-1,30,1007,NA,NA,0
4899,Floyd,1999,9,8,6,15.3,-48.2,tropical storm,0,35,1005,NA,NA,0
4900,Floyd,1999,9,8,12,15.8,-49.6,tropical storm,0,40,1003,NA,NA,0
4901,Floyd,1999,9,8,18,16.3,-51.1,tropical storm,0,45,1000,NA,NA,0
4902,Floyd,1999,9,9,0,16.7,-52.6,tropical storm,0,45,1000,NA,NA,0
4903,Floyd,1999,9,9,6,17.1,-53.9,tropical storm,0,45,1003,NA,NA,0
4904,Floyd,1999,9,9,12,17.3,-55.1,tropical storm,0,50,1003,NA,NA,0
4905,Floyd,1999,9,9,18,17.9,-56.3,tropical storm,0,60,996,NA,NA,0
4906,Floyd,1999,9,10,0,18.3,-57.2,tropical storm,0,60,995,NA,NA,0
4907,Floyd,1999,9,10,6,18.6,-58.2,tropical storm,0,60,990,NA,NA,0
4908,Floyd,1999,9,10,12,19.3,-58.8,hurricane,1,70,989,NA,NA,0
4909,Floyd,1999,9,10,18,20.2,-59.6,hurricane,1,70,975,NA,NA,0
4910,Floyd,1999,9,11,0,20.8,-60.4,hurricane,1,80,971,NA,NA,0
4911,Floyd,1999,9,11,6,21.4,-61.1,hurricane,2,95,963,NA,NA,0
4912,Floyd,1999,9,11,12,21.9,-62,hurricane,2,95,962,NA,NA,0
4913,Floyd,1999,9,11,18,22.5,-63,hurricane,2,90,966,NA,NA,0
4914,Floyd,1999,9,12,0,22.7,-64.1,hurricane,2,85,967,NA,NA,0
4915,Floyd,1999,9,12,6,22.8,-65.2,hurricane,2,95,960,NA,NA,0
4916,Floyd,1999,9,12,12,23,-66.2,hurricane,3,105,955,NA,NA,0
4917,Floyd,1999,9,12,18,23.2,-67.4,hurricane,4,115,940,NA,NA,0
4918,Floyd,1999,9,13,0,23.4,-68.7,hurricane,4,125,931,NA,NA,0
4919,Floyd,1999,9,13,6,23.6,-70,hurricane,4,135,922,NA,NA,0
4920,Floyd,1999,9,13,12,23.9,-71.4,hurricane,4,135,921,NA,NA,0
4921,Floyd,1999,9,13,18,24.1,-72.9,hurricane,4,125,923,NA,NA,0
4922,Floyd,1999,9,14,0,24.5,-74,hurricane,4,115,924,NA,NA,0
4923,Floyd,1999,9,14,6,24.9,-75.3,hurricane,3,105,927,NA,NA,0
4924,Floyd,1999,9,14,12,25.4,-76.3,hurricane,3,105,930,NA,NA,0
4925,Floyd,1999,9,14,18,26.1,-77,hurricane,3,110,930,NA,NA,0
4926,Floyd,1999,9,14,19,26.3,-77.1,hurricane,3,110,932,NA,NA,0
4927,Floyd,1999,9,15,0,27.1,-77.7,hurricane,4,115,933,NA,NA,0
4928,Floyd,1999,9,15,6,28.2,-78.5,hurricane,3,110,935,NA,NA,0
4929,Floyd,1999,9,15,12,29.3,-78.9,hurricane,3,100,943,NA,NA,0
4930,Floyd,1999,9,15,18,30.6,-79.1,hurricane,2,95,947,NA,NA,0
4931,Floyd,1999,9,16,0,32.1,-78.7,hurricane,2,90,950,NA,NA,0
4932,Floyd,1999,9,16,6,33.7,-78,hurricane,2,90,956,NA,NA,0
4933,Floyd,1999,9,16,6,33.8,-78,hurricane,2,90,956,NA,NA,0
4934,Floyd,1999,9,16,12,35.7,-76.8,hurricane,1,70,967,NA,NA,0
4935,Floyd,1999,9,16,18,38,-75.3,tropical storm,0,60,974,NA,NA,0
4936,Floyd,1999,9,17,0,40.6,-73.5,tropical storm,0,50,980,NA,NA,0
4937,Floyd,1999,9,17,6,42.1,-72.1,tropical storm,0,50,983,NA,NA,0
4938,Gert,1999,9,11,12,12.6,-24.2,tropical depression,-1,30,1006,NA,NA,0
4939,Gert,1999,9,11,18,12.9,-26.1,tropical depression,-1,30,1005,NA,NA,0
4940,Gert,1999,9,12,0,13.3,-28,tropical depression,-1,30,1006,NA,NA,0
4941,Gert,1999,9,12,6,13.8,-29.8,tropical depression,-1,30,1005,NA,NA,0
4942,Gert,1999,9,12,12,14.2,-31.9,tropical storm,0,35,1001,NA,NA,0
4943,Gert,1999,9,12,18,14.8,-33.8,tropical storm,0,45,997,NA,NA,0
4944,Gert,1999,9,13,0,15.1,-35.6,tropical storm,0,55,995,NA,NA,0
4945,Gert,1999,9,13,6,15.4,-37.3,tropical storm,0,60,990,NA,NA,0
4946,Gert,1999,9,13,12,15.9,-39.2,hurricane,1,65,984,NA,NA,0
4947,Gert,1999,9,13,18,16.1,-40.8,hurricane,1,70,979,NA,NA,0
4948,Gert,1999,9,14,0,16.3,-42.2,hurricane,1,75,976,NA,NA,0
4949,Gert,1999,9,14,6,16.6,-43.5,hurricane,2,85,973,NA,NA,0
4950,Gert,1999,9,14,12,16.8,-44.6,hurricane,2,90,968,NA,NA,0
4951,Gert,1999,9,14,18,17.1,-45.8,hurricane,2,95,962,NA,NA,0
4952,Gert,1999,9,15,0,17.2,-46.9,hurricane,3,100,955,NA,NA,0
4953,Gert,1999,9,15,6,17.4,-47.9,hurricane,3,110,948,NA,NA,0
4954,Gert,1999,9,15,12,17.5,-48.9,hurricane,4,115,940,NA,NA,0
4955,Gert,1999,9,15,18,17.7,-50,hurricane,4,125,933,NA,NA,0
4956,Gert,1999,9,16,0,17.8,-50.8,hurricane,4,130,930,NA,NA,0
4957,Gert,1999,9,16,6,18,-51.7,hurricane,4,130,933,NA,NA,0
4958,Gert,1999,9,16,12,18.2,-52.6,hurricane,4,125,941,NA,NA,0
4959,Gert,1999,9,16,18,18.6,-53.4,hurricane,4,120,940,NA,NA,0
4960,Gert,1999,9,17,0,19,-54.2,hurricane,4,115,944,NA,NA,0
4961,Gert,1999,9,17,6,19.4,-55,hurricane,4,125,942,NA,NA,0
4962,Gert,1999,9,17,12,19.9,-55.7,hurricane,4,125,945,NA,NA,0
4963,Gert,1999,9,17,18,20.4,-56.3,hurricane,4,115,950,NA,NA,0
4964,Gert,1999,9,18,0,20.9,-56.8,hurricane,3,110,953,NA,NA,0
4965,Gert,1999,9,18,6,21.6,-57.1,hurricane,3,105,954,NA,NA,0
4966,Gert,1999,9,18,12,22.2,-57.4,hurricane,3,105,953,NA,NA,0
4967,Gert,1999,9,18,18,22.8,-57.8,hurricane,3,105,950,NA,NA,0
4968,Gert,1999,9,19,0,23.4,-58.1,hurricane,3,110,947,NA,NA,0
4969,Gert,1999,9,19,6,24.1,-58.7,hurricane,4,115,946,NA,NA,0
4970,Gert,1999,9,19,12,24.7,-59.2,hurricane,4,115,946,NA,NA,0
4971,Gert,1999,9,19,18,25.5,-60,hurricane,4,115,946,NA,NA,0
4972,Gert,1999,9,20,0,26.2,-60.7,hurricane,4,115,947,NA,NA,0
4973,Gert,1999,9,20,6,26.8,-61.4,hurricane,3,110,947,NA,NA,0
4974,Gert,1999,9,20,12,27.6,-62.4,hurricane,3,105,948,NA,NA,0
4975,Gert,1999,9,20,18,28.3,-62.7,hurricane,3,100,949,NA,NA,0
4976,Gert,1999,9,21,0,29.2,-62.9,hurricane,2,95,950,NA,NA,0
4977,Gert,1999,9,21,6,30.1,-62.8,hurricane,2,90,952,NA,NA,0
4978,Gert,1999,9,21,12,31.3,-62.6,hurricane,2,85,955,NA,NA,0
4979,Gert,1999,9,21,18,32.7,-62.1,hurricane,1,80,958,NA,NA,0
4980,Gert,1999,9,22,0,34.3,-61.2,hurricane,1,75,960,NA,NA,0
4981,Gert,1999,9,22,6,36.2,-60.4,hurricane,1,75,961,NA,NA,0
4982,Gert,1999,9,22,12,38.1,-59.4,hurricane,1,70,962,NA,NA,0
4983,Gert,1999,9,22,18,40.3,-57.9,hurricane,1,65,963,NA,NA,0
4984,Gert,1999,9,23,0,42.2,-55.6,tropical storm,0,60,964,NA,NA,0
4985,Gert,1999,9,23,6,44.6,-54.5,tropical storm,0,60,968,NA,NA,0
4986,Harvey,1999,9,19,6,25,-87.8,tropical depression,-1,30,1005,NA,NA,0
4987,Harvey,1999,9,19,12,25.5,-87.8,tropical depression,-1,30,1004,NA,NA,0
4988,Harvey,1999,9,19,18,26,-87.8,tropical depression,-1,30,1003,NA,NA,0
4989,Harvey,1999,9,20,0,26.3,-87.4,tropical storm,0,40,1002,NA,NA,0
4990,Harvey,1999,9,20,6,26.6,-86.9,tropical storm,0,40,1001,NA,NA,0
4991,Harvey,1999,9,20,12,27,-86.3,tropical storm,0,40,998,NA,NA,0
4992,Harvey,1999,9,20,18,27,-85.5,tropical storm,0,50,998,NA,NA,0
4993,Harvey,1999,9,21,0,27.1,-84.6,tropical storm,0,50,995,NA,NA,0
4994,Harvey,1999,9,21,6,26.5,-83.9,tropical storm,0,50,995,NA,NA,0
4995,Harvey,1999,9,21,8,26.3,-83.7,tropical storm,0,50,994,NA,NA,0
4996,Harvey,1999,9,21,12,26,-82.8,tropical storm,0,50,996,NA,NA,0
4997,Harvey,1999,9,21,17,25.9,-81.7,tropical storm,0,50,999,NA,NA,0
4998,Harvey,1999,9,21,18,25.9,-81.5,tropical storm,0,50,999,NA,NA,0
4999,Harvey,1999,9,22,0,26.9,-78.6,tropical storm,0,40,1000,NA,NA,0
5000,AL111999,1999,10,4,6,20.1,-94.1,tropical depression,-1,30,1005,NA,NA,1
5001,AL111999,1999,10,4,12,19.5,-94,tropical depression,-1,30,1004,NA,NA,1
5002,AL111999,1999,10,4,18,19,-94,tropical depression,-1,30,1003,NA,NA,1
5003,AL111999,1999,10,5,0,18.9,-93.8,tropical depression,-1,30,1002,NA,NA,1
5004,AL111999,1999,10,5,6,19.1,-94.2,tropical depression,-1,30,1003,NA,NA,1
5005,AL111999,1999,10,5,12,19.4,-94.5,tropical depression,-1,30,1004,NA,NA,1
5006,AL111999,1999,10,5,18,19.6,-94.8,tropical depression,-1,30,1005,NA,NA,1
5007,AL111999,1999,10,6,0,19.6,-95,tropical depression,-1,30,1006,NA,NA,1
5008,AL111999,1999,10,6,6,19.5,-95.4,tropical depression,-1,30,1007,NA,NA,1
5009,AL111999,1999,10,6,12,20.4,-96.4,tropical depression,-1,30,1007,NA,NA,1
5010,AL121999,1999,10,6,0,14.4,-44.8,tropical depression,-1,30,1008,NA,NA,1
5011,AL121999,1999,10,6,6,14.8,-45.4,tropical depression,-1,30,1008,NA,NA,1
5012,AL121999,1999,10,6,12,15,-45.8,tropical depression,-1,30,1007,NA,NA,1
5013,AL121999,1999,10,6,18,15.2,-46,tropical depression,-1,30,1007,NA,NA,1
5014,AL121999,1999,10,7,0,15.4,-46.2,tropical depression,-1,30,1008,NA,NA,1
5015,AL121999,1999,10,7,6,15.6,-46.5,tropical depression,-1,30,1008,NA,NA,1
5016,AL121999,1999,10,7,12,15.8,-46.7,tropical depression,-1,30,1008,NA,NA,1
5017,AL121999,1999,10,7,18,16,-47.1,tropical depression,-1,30,1008,NA,NA,1
5018,AL121999,1999,10,8,0,16.4,-47.5,tropical depression,-1,30,1008,NA,NA,1
5019,AL121999,1999,10,8,6,16.6,-47.7,tropical depression,-1,30,1008,NA,NA,1
5020,AL121999,1999,10,8,12,16.8,-47.9,tropical depression,-1,30,1008,NA,NA,1
5021,AL121999,1999,10,8,18,17.3,-48.5,tropical depression,-1,25,1010,NA,NA,1
5022,Katrina,1999,10,28,18,11.4,-80.9,tropical depression,-1,30,1001,NA,NA,1
5023,Katrina,1999,10,29,0,11.6,-81.6,tropical depression,-1,30,1001,NA,NA,1
5024,Katrina,1999,10,29,6,12,-82,tropical depression,-1,30,1001,NA,NA,1
5025,Katrina,1999,10,29,12,12.6,-82.6,tropical depression,-1,30,1000,NA,NA,1
5026,Katrina,1999,10,29,18,13.2,-82.9,tropical storm,0,35,1000,NA,NA,1
5027,Katrina,1999,10,30,0,13.8,-83.4,tropical storm,0,35,999,NA,NA,1
5028,Katrina,1999,10,30,6,14.1,-84,tropical depression,-1,30,1000,NA,NA,1
5029,Katrina,1999,10,30,12,14.3,-84.5,tropical depression,-1,25,1001,NA,NA,1
5030,Katrina,1999,10,30,18,14.7,-85.2,tropical depression,-1,25,1003,NA,NA,1
5031,Katrina,1999,10,31,0,16,-86.6,tropical depression,-1,25,1005,NA,NA,1
5032,Katrina,1999,10,31,6,17.2,-87.4,tropical depression,-1,25,1007,NA,NA,1
5033,Katrina,1999,10,31,12,18.4,-88,tropical depression,-1,25,1008,NA,NA,1
5034,Katrina,1999,10,31,18,19.4,-88.7,tropical depression,-1,25,1009,NA,NA,1
5035,Katrina,1999,11,1,0,19.9,-89.6,tropical depression,-1,20,1010,NA,NA,1
5036,Katrina,1999,11,1,6,20.4,-89.8,tropical depression,-1,20,1011,NA,NA,1
5037,Katrina,1999,11,1,12,21.2,-89.8,tropical depression,-1,20,1011,NA,NA,1
5038,Lenny,1999,11,13,18,16.7,-81.6,tropical depression,-1,30,1003,NA,NA,0
5039,Lenny,1999,11,14,0,16.5,-81.1,tropical depression,-1,30,1003,NA,NA,0
5040,Lenny,1999,11,14,6,16.4,-80.5,tropical depression,-1,30,1002,NA,NA,0
5041,Lenny,1999,11,14,12,16.4,-79.9,tropical storm,0,40,1000,NA,NA,0
5042,Lenny,1999,11,14,18,16.3,-79.3,tropical storm,0,55,992,NA,NA,0
5043,Lenny,1999,11,15,0,16,-78.6,hurricane,1,70,988,NA,NA,0
5044,Lenny,1999,11,15,6,15.5,-77.7,hurricane,1,75,977,NA,NA,0
5045,Lenny,1999,11,15,12,15.1,-76.4,hurricane,2,85,971,NA,NA,0
5046,Lenny,1999,11,15,18,14.8,-74.8,hurricane,1,75,983,NA,NA,0
5047,Lenny,1999,11,16,0,15.1,-73.4,hurricane,1,75,982,NA,NA,0
5048,Lenny,1999,11,16,6,15.1,-72,hurricane,1,75,974,NA,NA,0
5049,Lenny,1999,11,16,12,15.1,-70.5,hurricane,2,85,971,NA,NA,0
5050,Lenny,1999,11,16,18,15.5,-69,hurricane,2,85,967,NA,NA,0
5051,Lenny,1999,11,17,0,15.9,-67.6,hurricane,3,100,959,NA,NA,0
5052,Lenny,1999,11,17,6,16.4,-66.5,hurricane,3,105,952,NA,NA,0
5053,Lenny,1999,11,17,12,16.8,-65.5,hurricane,4,115,946,NA,NA,0
5054,Lenny,1999,11,17,18,17.4,-64.8,hurricane,4,135,933,NA,NA,0
5055,Lenny,1999,11,18,0,17.6,-64.2,hurricane,4,130,940,NA,NA,0
5056,Lenny,1999,11,18,6,17.8,-63.9,hurricane,4,125,944,NA,NA,0
5057,Lenny,1999,11,18,12,17.9,-63.6,hurricane,4,120,953,NA,NA,0
5058,Lenny,1999,11,18,18,18,-63.3,hurricane,3,110,966,NA,NA,0
5059,Lenny,1999,11,19,0,18.1,-63.1,hurricane,2,85,975,NA,NA,0
5060,Lenny,1999,11,19,6,18,-62.9,hurricane,1,75,979,NA,NA,0
5061,Lenny,1999,11,19,12,17.9,-62.8,hurricane,1,70,986,NA,NA,0
5062,Lenny,1999,11,19,18,17.6,-62.5,tropical storm,0,60,994,NA,NA,0
5063,Lenny,1999,11,20,0,17.3,-61.8,tropical storm,0,55,994,NA,NA,0
5064,Lenny,1999,11,20,6,17,-61.1,tropical storm,0,55,995,NA,NA,0
5065,Lenny,1999,11,20,12,16.5,-60.4,tropical storm,0,50,996,NA,NA,0
5066,Lenny,1999,11,20,18,15.9,-59.8,tropical storm,0,45,998,NA,NA,0
5067,Lenny,1999,11,21,0,16,-59,tropical storm,0,40,998,NA,NA,0
5068,Lenny,1999,11,21,6,16.5,-58.1,tropical depression,-1,30,998,NA,NA,0
5069,Lenny,1999,11,21,12,17.2,-57.1,tropical depression,-1,30,999,NA,NA,0
5070,Lenny,1999,11,21,18,18,-56.7,tropical depression,-1,25,1000,NA,NA,0
5071,Lenny,1999,11,22,0,18.4,-56.1,tropical depression,-1,25,1001,NA,NA,0
5072,Lenny,1999,11,22,6,18.5,-55.7,tropical depression,-1,25,1002,NA,NA,0
5073,Lenny,1999,11,22,12,18.5,-55.3,tropical depression,-1,25,1004,NA,NA,0
5074,Lenny,1999,11,22,18,18.5,-54.7,tropical depression,-1,20,1005,NA,NA,0
5075,Lenny,1999,11,23,0,18.5,-53.8,tropical depression,-1,20,1006,NA,NA,0
5076,Lenny,1999,11,23,6,18.5,-52.8,tropical depression,-1,20,1006,NA,NA,0
5077,AL012000,2000,6,7,18,21,-93,tropical depression,-1,25,1008,NA,NA,1
5078,AL012000,2000,6,8,0,20.9,-92.8,tropical depression,-1,25,1009,NA,NA,1
5079,AL012000,2000,6,8,6,20.7,-93.1,tropical depression,-1,25,1010,NA,NA,1
5080,AL012000,2000,6,8,12,20.8,-93.5,tropical depression,-1,25,1010,NA,NA,1
5081,AL022000,2000,6,23,0,9.5,-19.8,tropical depression,-1,25,1010,NA,NA,1
5082,AL022000,2000,6,23,6,9.6,-21,tropical depression,-1,30,1009,NA,NA,1
5083,AL022000,2000,6,23,12,9.9,-22.6,tropical depression,-1,30,1009,NA,NA,1
5084,AL022000,2000,6,23,18,10.2,-24.5,tropical depression,-1,30,1009,NA,NA,1
5085,AL022000,2000,6,24,0,10.1,-26.2,tropical depression,-1,30,1009,NA,NA,1
5086,AL022000,2000,6,24,6,9.9,-27.8,tropical depression,-1,30,1009,NA,NA,1
5087,AL022000,2000,6,24,12,9.9,-29.3,tropical depression,-1,30,1009,NA,NA,1
5088,AL022000,2000,6,24,18,10.1,-30.1,tropical depression,-1,30,1009,NA,NA,1
5089,AL022000,2000,6,25,0,10.1,-32.6,tropical depression,-1,30,1009,NA,NA,1
5090,AL022000,2000,6,25,6,10,-34.2,tropical depression,-1,30,1008,NA,NA,1
5091,AL022000,2000,6,25,12,9.8,-36.2,tropical depression,-1,30,1009,NA,NA,1
5092,AL022000,2000,6,25,18,9.7,-38.2,tropical depression,-1,25,1010,NA,NA,1
5093,Alberto,2000,8,3,18,10.8,-18,tropical depression,-1,25,1007,NA,NA,0
5094,Alberto,2000,8,4,0,11.5,-20.1,tropical depression,-1,30,1005,NA,NA,0
5095,Alberto,2000,8,4,6,12,-22.3,tropical storm,0,35,1004,NA,NA,0
5096,Alberto,2000,8,4,12,12.3,-23.8,tropical storm,0,35,1003,NA,NA,0
5097,Alberto,2000,8,4,18,12.7,-25.2,tropical storm,0,40,1002,NA,NA,0
5098,Alberto,2000,8,5,0,13.2,-26.7,tropical storm,0,40,1001,NA,NA,0
5099,Alberto,2000,8,5,6,13.7,-28.2,tropical storm,0,45,1000,NA,NA,0
5100,Alberto,2000,8,5,12,14.1,-29.8,tropical storm,0,45,999,NA,NA,0
5101,Alberto,2000,8,5,18,14.5,-31.4,tropical storm,0,55,994,NA,NA,0
5102,Alberto,2000,8,6,0,14.5,-33.2,hurricane,1,65,987,NA,NA,0
5103,Alberto,2000,8,6,6,14.6,-34.4,hurricane,1,65,985,NA,NA,0
5104,Alberto,2000,8,6,12,14.7,-35.4,hurricane,1,70,983,NA,NA,0
5105,Alberto,2000,8,6,18,15.2,-36.6,hurricane,1,75,981,NA,NA,0
5106,Alberto,2000,8,7,0,15.7,-38.1,hurricane,1,75,979,NA,NA,0
5107,Alberto,2000,8,7,6,16,-39.6,hurricane,1,80,978,NA,NA,0
5108,Alberto,2000,8,7,12,16.2,-41,hurricane,1,80,977,NA,NA,0
5109,Alberto,2000,8,7,18,16.5,-42.2,hurricane,1,80,978,NA,NA,0
5110,Alberto,2000,8,8,0,16.7,-43.6,hurricane,1,75,979,NA,NA,0
5111,Alberto,2000,8,8,6,17,-44.9,hurricane,1,70,982,NA,NA,0
5112,Alberto,2000,8,8,12,17.7,-45.7,hurricane,1,70,985,NA,NA,0
5113,Alberto,2000,8,8,18,18.6,-46.5,hurricane,1,65,987,NA,NA,0
5114,Alberto,2000,8,9,0,19.6,-47.2,tropical storm,0,60,989,NA,NA,0
5115,Alberto,2000,8,9,6,20.6,-48.5,tropical storm,0,60,992,NA,NA,0
5116,Alberto,2000,8,9,12,21.9,-49.9,tropical storm,0,55,994,NA,NA,0
5117,Alberto,2000,8,9,18,23.4,-51.3,tropical storm,0,60,991,NA,NA,0
5118,Alberto,2000,8,10,0,24.8,-52.6,hurricane,1,65,988,NA,NA,0
5119,Alberto,2000,8,10,6,26.1,-54,hurricane,1,65,987,NA,NA,0
5120,Alberto,2000,8,10,12,27.5,-55.3,hurricane,1,65,986,NA,NA,0
5121,Alberto,2000,8,10,18,28.8,-56.7,hurricane,1,65,984,NA,NA,0
5122,Alberto,2000,8,11,0,29.9,-57.7,hurricane,1,70,982,NA,NA,0
5123,Alberto,2000,8,11,6,31.1,-58.4,hurricane,1,75,979,NA,NA,0
5124,Alberto,2000,8,11,12,32.2,-58.6,hurricane,1,80,976,NA,NA,0
5125,Alberto,2000,8,11,18,33.3,-58.5,hurricane,2,85,973,NA,NA,0
5126,Alberto,2000,8,12,0,34.3,-58,hurricane,2,90,970,NA,NA,0
5127,Alberto,2000,8,12,6,35.1,-56.7,hurricane,3,100,960,NA,NA,0
5128,Alberto,2000,8,12,12,35.9,-55.3,hurricane,3,110,950,NA,NA,0
5129,Alberto,2000,8,12,18,36.8,-53.8,hurricane,3,110,954,NA,NA,0
5130,Alberto,2000,8,13,0,37.4,-52,hurricane,3,105,958,NA,NA,0
5131,Alberto,2000,8,13,6,38,-50.3,hurricane,2,95,966,NA,NA,0
5132,Alberto,2000,8,13,12,38.4,-48.3,hurricane,2,85,973,NA,NA,0
5133,Alberto,2000,8,13,18,38.8,-46.3,hurricane,1,75,980,NA,NA,0
5134,Alberto,2000,8,14,0,39,-44.2,hurricane,1,65,987,NA,NA,0
5135,Alberto,2000,8,14,6,39.1,-42.2,tropical storm,0,60,991,NA,NA,0
5136,Alberto,2000,8,14,12,39.1,-40.6,tropical storm,0,55,994,NA,NA,0
5137,Alberto,2000,8,14,18,39.1,-39.3,tropical storm,0,50,997,NA,NA,0
5138,Alberto,2000,8,15,0,38.9,-38.5,tropical storm,0,45,1000,NA,NA,0
5139,Alberto,2000,8,15,6,38.3,-38.5,tropical storm,0,45,1001,NA,NA,0
5140,Alberto,2000,8,15,12,37.3,-38.5,tropical storm,0,45,1002,NA,NA,0
5141,Alberto,2000,8,15,18,36.6,-38.9,tropical storm,0,40,1002,NA,NA,0
5142,Alberto,2000,8,16,0,36.1,-39.4,tropical storm,0,40,1003,NA,NA,0
5143,Alberto,2000,8,16,6,35.4,-40.2,tropical storm,0,40,1003,NA,NA,0
5144,Alberto,2000,8,16,12,34.6,-41.3,tropical storm,0,40,1003,NA,NA,0
5145,Alberto,2000,8,16,18,33.9,-42.4,tropical storm,0,40,1002,NA,NA,0
5146,Alberto,2000,8,17,0,33.4,-43.5,tropical storm,0,45,1001,NA,NA,0
5147,Alberto,2000,8,17,6,33,-44.2,tropical storm,0,45,1000,NA,NA,0
5148,Alberto,2000,8,17,12,33,-44.9,tropical storm,0,50,998,NA,NA,0
5149,Alberto,2000,8,17,18,33,-45.8,tropical storm,0,50,997,NA,NA,0
5150,Alberto,2000,8,18,0,33.2,-46.5,tropical storm,0,55,995,NA,NA,0
5151,Alberto,2000,8,18,6,33.6,-47.1,tropical storm,0,55,993,NA,NA,0
5152,Alberto,2000,8,18,12,34.2,-47.6,tropical storm,0,60,991,NA,NA,0
5153,Alberto,2000,8,18,18,34.7,-48,hurricane,1,65,987,NA,NA,0
5154,Alberto,2000,8,19,0,34.9,-48.1,hurricane,1,75,979,NA,NA,0
5155,Alberto,2000,8,19,6,35.3,-48.2,hurricane,1,80,976,NA,NA,0
5156,Alberto,2000,8,19,12,35.6,-48.2,hurricane,2,85,973,NA,NA,0
5157,Alberto,2000,8,19,18,36,-48.2,hurricane,2,90,970,NA,NA,0
5158,Alberto,2000,8,20,0,36.4,-48.1,hurricane,2,90,970,NA,NA,0
5159,Alberto,2000,8,20,6,36.7,-48,hurricane,2,90,971,NA,NA,0
5160,Alberto,2000,8,20,12,37.1,-47.9,hurricane,2,85,972,NA,NA,0
5161,Alberto,2000,8,20,18,37.4,-47.7,hurricane,2,85,973,NA,NA,0
5162,Alberto,2000,8,21,0,37.9,-47.5,hurricane,2,85,974,NA,NA,0
5163,Alberto,2000,8,21,6,38.3,-47.3,hurricane,1,80,976,NA,NA,0
5164,Alberto,2000,8,21,12,38.9,-47.2,hurricane,1,80,977,NA,NA,0
5165,Alberto,2000,8,21,18,40,-46.7,hurricane,1,80,978,NA,NA,0
5166,Alberto,2000,8,22,0,41.2,-45.9,hurricane,1,75,979,NA,NA,0
5167,Alberto,2000,8,22,6,42.6,-45.4,hurricane,1,75,981,NA,NA,0
5168,Alberto,2000,8,22,12,44,-44,hurricane,1,70,983,NA,NA,0
5169,Alberto,2000,8,22,18,46.1,-42.1,hurricane,1,65,985,NA,NA,0
5170,Alberto,2000,8,23,0,48.3,-39.5,hurricane,1,65,987,NA,NA,0
5171,Alberto,2000,8,23,6,50.7,-36.8,tropical storm,0,55,994,NA,NA,0
5172,AL042000,2000,8,8,12,28.2,-74.2,tropical depression,-1,30,1011,NA,NA,1
5173,AL042000,2000,8,8,18,28.1,-75.1,tropical depression,-1,30,1010,NA,NA,1
5174,AL042000,2000,8,9,0,28,-76,tropical depression,-1,30,1010,NA,NA,1
5175,AL042000,2000,8,9,6,27.9,-76.8,tropical depression,-1,30,1010,NA,NA,1
5176,AL042000,2000,8,9,12,27.9,-77.4,tropical depression,-1,30,1010,NA,NA,1
5177,AL042000,2000,8,9,18,27.9,-77.9,tropical depression,-1,30,1010,NA,NA,1
5178,AL042000,2000,8,10,0,28,-78.6,tropical depression,-1,30,1009,NA,NA,1
5179,AL042000,2000,8,10,6,28.3,-79.3,tropical depression,-1,30,1010,NA,NA,1
5180,AL042000,2000,8,10,12,28.7,-78.9,tropical depression,-1,30,1010,NA,NA,1
5181,AL042000,2000,8,10,18,28.9,-78.3,tropical depression,-1,25,1011,NA,NA,1
5182,AL042000,2000,8,11,0,29.2,-77.8,tropical depression,-1,25,1011,NA,NA,1
5183,AL042000,2000,8,11,6,29.4,-77.2,tropical depression,-1,25,1012,NA,NA,1
5184,AL042000,2000,8,11,12,29.6,-76.5,tropical depression,-1,25,1013,NA,NA,1
5185,Beryl,2000,8,13,18,22.5,-93.5,tropical depression,-1,30,1008,NA,NA,1
5186,Beryl,2000,8,14,0,22.7,-93.8,tropical depression,-1,30,1008,NA,NA,1
5187,Beryl,2000,8,14,6,23.1,-94.6,tropical storm,0,35,1007,NA,NA,1
5188,Beryl,2000,8,14,12,23.5,-95.4,tropical storm,0,40,1009,NA,NA,1
5189,Beryl,2000,8,14,18,23.9,-96.3,tropical storm,0,45,1009,NA,NA,1
5190,Beryl,2000,8,15,0,24.1,-97,tropical storm,0,45,1007,NA,NA,1
5191,Beryl,2000,8,15,6,24.5,-97.7,tropical storm,0,45,1009,NA,NA,1
5192,Beryl,2000,8,15,12,24.9,-98.6,tropical depression,-1,30,1010,NA,NA,1
5193,Beryl,2000,8,15,18,25.2,-99.8,tropical depression,-1,25,1012,NA,NA,1
5194,Chris,2000,8,17,12,14.2,-51.9,tropical depression,-1,25,1009,NA,NA,0
5195,Chris,2000,8,17,18,14.7,-52.8,tropical depression,-1,25,1009,NA,NA,0
5196,Chris,2000,8,18,0,15.2,-53.4,tropical depression,-1,25,1009,NA,NA,0
5197,Chris,2000,8,18,6,15.6,-54.1,tropical depression,-1,30,1009,NA,NA,0
5198,Chris,2000,8,18,12,16.2,-55.4,tropical storm,0,35,1008,NA,NA,0
5199,Chris,2000,8,18,18,16.8,-56.5,tropical depression,-1,30,1011,NA,NA,0
5200,Chris,2000,8,19,0,17.3,-57.7,tropical depression,-1,25,1012,NA,NA,0
5201,Chris,2000,8,19,6,17.8,-59,tropical depression,-1,25,1012,NA,NA,0
5202,Chris,2000,8,19,12,18.3,-60.4,tropical depression,-1,20,1013,NA,NA,0
